1.06495335802,68102,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697517,3.6e+07,4.55463e-12,0
1.065893997736,75988,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.597216,2.4e+07,4.91925e-12,4
1.066490689814,69627,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697505,3.6e+07,4.55512e-12,1
1.067707345008,71157,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.697211,1.8e+07,3.57709e-12,0
1.070508907397,72418,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.697151,1.8e+07,3.57732e-12,0
1.071426151585,70137,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.696686,6e+06,8.11647e-12,0
1.079234092228,78269,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.597312,5.4e+07,6.86481e-12,1
1.081374752281,70137,192.168.0.1,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.497131,1.2e+07,6.04318e-12,0
1.082155219271,79369,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.597297,5.4e+07,6.86598e-12,2
1.083823562191,70137,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.997404,3.6e+07,3.32881e-12,0
1.084708188803,67422,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997718,5.4e+07,5.55444e-12,0
1.086246867656,70559,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697396,3.6e+07,4.56138e-12,0
1.0881865634,80322,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.59728,5.4e+07,6.86838e-12,3
1.088848225412,68770,192.168.0.1,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997703,5.4e+07,5.55524e-12,0
1.090254891205,77605,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596967,2.4e+07,4.91829e-12,2
1.090771582698,71918,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697375,3.6e+07,4.56282e-12,1
1.092244070013,71157,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.697052,1.8e+07,4.14511e-12,0
1.092652313875,68102,192.168.0.17,192.168.0.2,0A-AA-00-00-00-07,0A-AA-00-00-00-19,3,0.997302,3.6e+07,4.08202e-12,0
1.092888906431,73773,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.696943,1.8e+07,3.57911e-12,0
1.093212940394,70137,192.168.0.1,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997688,5.4e+07,5.55609e-12,0
1.098566813948,82178,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.597192,5.4e+07,6.87251e-12,3
1.099764320331,72418,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696976,1.8e+07,4.14669e-12,0
1.100422297403,73282,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697287,3.6e+07,4.56588e-12,1
1.101764871963,69115,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.696808,1.8e+07,5.34915e-12,0
1.102262149061,70545,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.6968,1.8e+07,5.34908e-12,1
1.103059392483,71157,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.696178,6e+06,8.12209e-12,0
1.1060728432,72418,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.696164,6e+06,8.12262e-12,1
1.108441443708,71157,192.168.0.1,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.496973,1.2e+07,6.04696e-12,0
1.110572877011,71404,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.69672,1.8e+07,5.34789e-12,1
1.112223061615,74803,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697199,3.6e+07,4.56963e-12,2
1.115100438642,75226,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.696654,1.8e+07,3.58089e-12,2
1.117301666606,78873,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596595,2.4e+07,4.91721e-12,0
1.119243088579,69627,192.168.0.17,192.168.0.2,0A-AA-00-00-00-07,0A-AA-00-00-00-19,3,0.997119,3.6e+07,4.08256e-12,0
1.120813716014,72775,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.696632,1.8e+07,5.34642e-12,3
1.121224550834,70559,192.168.0.17,192.168.0.2,0A-AA-00-00-00-07,0A-AA-00-00-00-19,3,0.99711,3.6e+07,4.0826e-12,1
1.121482998729,79978,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596577,2.4e+07,4.91704e-12,1
1.123951070892,75988,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697084,3.6e+07,4.57336e-12,1
1.12445527748,76322,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.696614,1.8e+07,3.58164e-12,4
1.126916838892,78269,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.696602,1.8e+07,3.58184e-12,5
1.129204400253,79369,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.696544,1.8e+07,3.58202e-12,6
1.13180596158,80322,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.696534,1.8e+07,3.58223e-12,7
1.132155093759,81593,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596434,2.4e+07,4.9166e-12,1
1.133731860421,72418,192.168.0.1,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.49667,1.2e+07,6.05049e-12,0
1.136869296105,68102,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997585,5.4e+07,5.56454e-12,0
1.137167522837,82178,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.696517,1.8e+07,3.58266e-12,8
1.137823116315,77605,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.697016,3.6e+07,4.57778e-12,2
1.138704800551,74032,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.696507,1.8e+07,5.34385e-12,9
1.139503847408,71918,192.168.0.17,192.168.0.2,0A-AA-00-00-00-07,0A-AA-00-00-00-19,3,0.997032,3.6e+07,4.08297e-12,1
1.140640496923,78873,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696975,3.6e+07,4.57868e-12,3
1.141441138873,83202,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596331,2.4e+07,4.91623e-12,1
1.142737829114,79978,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696964,3.6e+07,4.57935e-12,4
1.14449847113,84536,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596283,2.4e+07,4.9161e-12,1
1.145418078344,75573,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.696435,1.8e+07,5.34289e-12,10
1.145759803396,85971,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596275,2.4e+07,4.91605e-12,2
1.147056493533,81593,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696949,3.6e+07,4.58072e-12,5
1.1508778505,69627,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997547,5.4e+07,5.56726e-12,0
1.151554467971,87814,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.596182,2.4e+07,4.91581e-12,1
1.152099102262,70559,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997539,5.4e+07,5.56749e-12,0
1.152811157969,83202,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696921,3.6e+07,4.58256e-12,6
1.155478490217,84536,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696907,3.6e+07,4.58341e-12,7
1.156655508092,71157,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.996857,3.6e+07,3.33198e-12,0
1.159375869982,85971,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696893,3.6e+07,4.58466e-12,8
1.160358080532,73773,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696682,1.8e+07,4.15949e-12,0
1.162507867017,84097,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.596861,5.4e+07,6.89804e-12,0
1.163360082974,77007,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.696288,1.8e+07,5.34032e-12,10
1.164389127093,72418,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.996825,3.6e+07,3.33232e-12,1
1.165799771699,84097,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.69627,1.8e+07,3.58496e-12,11
1.166777049902,78605,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.696262,1.8e+07,5.33983e-12,12
1.168474291767,73773,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.695424,6e+06,8.13352e-12,0
1.168741764025,89098,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595981,2.4e+07,4.9151e-12,0
1.17098289184,73773,192.168.0.1,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.496344,1.2e+07,6.0557e-12,0
1.172069785964,87814,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696779,3.6e+07,4.58871e-12,9
1.173577776555,79546,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.696186,1.8e+07,5.33885e-12,13
1.176418326881,71918,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997476,5.4e+07,5.57221e-12,0
1.178014500549,69115,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696478,1.8e+07,4.16323e-12,0
1.179795948495,70545,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696467,1.8e+07,4.1636e-12,1
1.180179578059,71157,192.168.0.1,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997463,5.4e+07,5.57294e-12,0
1.180737396391,71404,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696457,1.8e+07,4.1638e-12,2
1.182053978215,89098,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696742,3.6e+07,4.59191e-12,10
1.182697913986,69115,192.168.0.24,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.695232,6e+06,8.13598e-12,0
1.18357884419,75226,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696394,1.8e+07,4.16441e-12,1
1.185114621402,90544,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595789,2.4e+07,4.91442e-12,0
1.186275953897,91899,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595782,2.4e+07,4.91437e-12,1
1.186635334729,72418,192.168.0.1,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997442,5.4e+07,5.5742e-12,0
1.18772629188,72775,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696329,1.8e+07,4.16528e-12,1
1.191778818416,90544,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696682,3.6e+07,4.59502e-12,11
1.193568774474,76322,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696249,1.8e+07,4.16652e-12,2
1.193940115148,85203,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.596742,5.4e+07,6.91065e-12,0
1.197256839959,93260,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595636,2.4e+07,4.9139e-12,0
1.199347618833,78269,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696218,1.8e+07,4.16775e-12,3
1.202271238311,86393,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.596696,5.4e+07,6.914e-12,0
1.20307201834,85203,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.695749,1.8e+07,3.58795e-12,8
1.205356020675,79369,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.696148,1.8e+07,4.16903e-12,4
1.208305137958,69115,192.168.0.24,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.496001,1.2e+07,6.06093e-12,0
1.209205505144,94764,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595559,2.4e+07,4.9134e-12,0
1.210026837776,96549,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595553,2.4e+07,4.91336e-12,1
1.21320197997,86393,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.695566,1.8e+07,3.58877e-12,7
1.214134858938,91899,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.69652,3.6e+07,4.60219e-12,11
1.215592235938,93260,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696511,3.6e+07,4.60266e-12,12
1.216689612877,94764,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696502,3.6e+07,4.60301e-12,13
1.21911916464,73773,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.996544,3.6e+07,3.3347e-12,0
1.222479220684,70545,192.168.0.24,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.694687,6e+06,8.14277e-12,0
1.224581184354,80322,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.695984,1.8e+07,4.17311e-12,4
1.225482630596,82178,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.695974,1.8e+07,4.1733e-12,5
1.226002322535,88149,192.168.0.1,192.168.0.2,0A-AA-00-00-00-01,0A-AA-00-00-00-12,4,0.596566,5.4e+07,6.92354e-12,0
1.231577384978,74032,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.695938,1.8e+07,4.1746e-12,6
1.235034776818,96549,192.168.0.17,192.168.0.2,0A-AA-00-00-00-0F,0A-AA-00-00-00-07,5,0.696367,3.6e+07,4.6089e-12,14
1.235978830897,75573,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.69591,1.8e+07,4.17554e-12,7
1.236303667453,88149,192.168.0.1,192.168.0.2,0A-AA-00-00-00-12,0A-AA-00-00-00-17,4,0.695255,1.8e+07,3.59063e-12,5
1.237560946873,80661,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.695246,1.8e+07,5.32967e-12,6
1.238278187052,71404,192.168.0.24,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.694352,6e+06,8.14545e-12,0
1.239218226318,82684,192.168.0.24,192.168.0.2,0A-AA-00-00-00-18,0A-AA-00-00-00-17,4,0.695232,1.8e+07,5.32943e-12,7
1.242502394813,77007,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.69579,1.8e+07,4.17692e-12,7
1.24414384038,84097,192.168.0.1,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.695779,1.8e+07,4.17727e-12,8
1.248085285843,78605,192.168.0.24,192.168.0.2,0A-AA-00-00-00-17,0A-AA-00-00-00-0E,2,0.695763,1.8e+07,4.17811e-12,9
1.248745803081,75226,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.694313,6e+06,8.14721e-12,1
1.251634402595,70545,192.168.0.24,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.495578,1.2e+07,6.067e-12,0
1.253163211606,69115,192.168.0.24,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.996343,3.6e+07,3.33619e-12,0
1.256678673369,74803,192.168.0.17,192.168.0.2,0A-AA-00-00-00-07,0A-AA-00-00-00-19,3,0.996304,3.6e+07,4.08533e-12,0
1.257552291346,70545,192.168.0.24,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.996293,3.6e+07,3.33638e-12,1
1.258380282665,72775,192.168.0.24,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.69399,6e+06,8.14883e-12,0
1.258896916056,73773,192.168.0.1,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997277,5.4e+07,5.58826e-12,0
1.259417753097,75988,192.168.0.17,192.168.0.2,0A-AA-00-00-00-07,0A-AA-00-00-00-19,3,0.996257,3.6e+07,4.08539e-12,2
1.260499214845,77605,192.168.0.17,192.168.0.2,0A-AA-00-00-00-07,0A-AA-00-00-00-19,3,0.996249,3.6e+07,4.08541e-12,3
1.261059839532,69115,192.168.0.24,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997266,5.4e+07,5.58868e-12,0
1.26891276291,74803,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997243,5.4e+07,5.59021e-12,0
1.270442326967,71404,192.168.0.24,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.495348,1.2e+07,6.06964e-12,0
1.271895421687,99550,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595125,2.4e+07,4.91069e-12,0
1.274621796038,76322,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.693515,6e+06,8.15154e-12,0
1.27633039538,75226,192.168.0.1,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.495305,1.2e+07,6.07047e-12,1
1.277259204263,71404,192.168.0.24,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.996095,3.6e+07,3.33724e-12,1
1.278847594036,72775,192.168.0.24,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.495211,1.2e+07,6.07082e-12,0
1.281541227488,78269,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.69306,6e+06,8.15269e-12,0
1.282327513504,100678,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.59502,2.4e+07,4.91023e-12,0
1.282785027357,70545,192.168.0.24,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997205,5.4e+07,5.59291e-12,0
1.283582261602,79369,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0E,0A-AA-00-00-00-14,3,0.693049,6e+06,8.15303e-12,1
1.285019669726,75226,192.168.0.1,192.168.0.2,0A-AA-00-00-00-0D,0A-AA-00-00-00-19,3,0.996017,3.6e+07,3.33758e-12,2
1.286264294138,75988,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997192,5.4e+07,5.59359e-12,0
1.287925542941,77605,192.168.0.17,192.168.0.2,0A-AA-00-00-00-19,0A-AA-00-00-00-02,1,0.997181,5.4e+07,5.59392e-12,0
1.288948846585,102540,192.168.0.17,192.168.0.2,0A-AA-00-00-00-11,0A-AA-00-00-00-0F,5,0.595,2.4e+07,4.90993e-12,1
1.294741254081,76322,192.168.0.1,192.168.0.2,0A-AA-00-00-00-14,0A-AA-00-00-00-0D,4,0.494922,1.2e+07,6.07305e-12,0
